Economy,Scenario,Date,Population,Gdp,Gdp_per_capita
14_PE,Reference,2083,43852.32,2039036.215,46.49779567
14_PE,Reference,2084,43788.336,2078745.065,47.47257501
14_PE,Reference,2085,43720.085,2118865.611,48.46435251
14_PE,Reference,2086,43646.896,2159371.572,49.47365724
14_PE,Reference,2087,43568.683000000005,2200251.798,50.50076446
14_PE,Reference,2088,43487.098,2241548.115,51.545129880000005
14_PE,Reference,2089,43402.47,2283265.622,52.60681298
14_PE,Reference,2090,43311.755,2325301.522,53.68753869
14_PE,Reference,2091,43216.568,2367695.253,54.78674875
14_PE,Reference,2092,43115.638,2410394.512,55.90534257
14_PE,Reference,2093,43011.785,2453481.95,57.04208625
14_PE,Reference,2094,42903.575,2496901.342,58.19797866
14_PE,Reference,2095,42790.937,2540639.328,59.3733044
14_PE,Reference,2096,42674.146,2584694.334,60.568156040000005
14_PE,Reference,2097,42554.562,2629105.531,61.78199016
14_PE,Reference,2098,42429.252,2673754.567,63.01677359
14_PE,Reference,2099,42300.88,2718726.897,64.27116639
14_PE,Reference,2100,42169.671,2764022.112,65.54526147
14_PE,Target,2022,33911.712,443478.0932,13.077431570000002
14_PE,Target,2023,34187.465000000004,454996.3337,13.30886434
14_PE,Target,2024,34517.972,469577.4858,13.60385499
14_PE,Target,2025,34848.917,484105.2964,13.89154493
14_PE,Target,2026,35182.732,498625.2953,14.17244389
14_PE,Target,2027,35520.836,513607.4433,14.4593287
14_PE,Target,2028,35859.765,532865.1369,14.85969406
14_PE,Target,2029,36198.706,548497.4843,15.15240584
14_PE,Target,2030,36535.566,564526.1135,15.45141284
14_PE,Target,2031,36869.219,580882.0544,15.755203670000002
14_PE,Target,2032,37196.482,597359.2788999999,16.05956388
14_PE,Target,2033,37517.617,614016.492,16.36608455
14_PE,Target,2034,37833.346,631167.7652,16.682842830000002
14_PE,Target,2035,38142.199,648966.2672,17.01439047
14_PE,Target,2036,38443.773,666711.8724999999,17.34251923
14_PE,Target,2037,38739.919,685008.8021999999,17.68224663
14_PE,Target,2038,39029.174,703817.6501999999,18.03311672
14_PE,Target,2039,39310.295,723103.3663999999,18.39475808
14_PE,Target,2040,39585.461,742892.9996,18.7668144
14_PE,Target,2041,39854.862,763182.0958,19.14903371
14_PE,Target,2042,40115.732,783916.6287,19.54137665
14_PE,Target,2043,40368.69,805067.7357999999,19.94287493
14_PE,Target,2044,40615.233,826735.4832,20.35530568
14_PE,Target,2045,40853.594,848891.9232,20.7788799
14_PE,Target,2046,41084.189,871537.8034,21.21346008
14_PE,Target,2047,41308.698,894694.1002999999,21.658733960000003
14_PE,Target,2048,41523.879,918318.2982,22.1154266
14_PE,Target,2049,41730.302,942416.0617,22.58349488
14_PE,Target,2050,41928.111,966992.1038,23.063097300000003
14_PE,Target,2051,42116.998,992051.8754,23.5546673
14_PE,Target,2052,42297.369,1017598.057,24.05818804
14_PE,Target,2053,42468.842,1043623.364,24.57385967
14_PE,Target,2054,42631.85,1070132.757,25.10171988
14_PE,Target,2055,42787.561,1097143.377,25.64164331
14_PE,Target,2056,42933.942,1124624.404,26.19429643
14_PE,Target,2057,43072.222,1152593.951,26.759565610000003
14_PE,Target,2058,43205.036,1181094.821,27.33697112
14_PE,Target,2059,43326.307,1210026.919,27.92822659
14_PE,Target,2060,43438.836,1239430.711,28.53277908
14_PE,Target,2061,43541.042,1269275.117,29.15123431
14_PE,Target,2062,43637.373,1299633.304,29.7825743
14_PE,Target,2063,43724.912,1330452.533,30.427792130000004
14_PE,Target,2064,43805.179,1361756.42,31.08665347
14_PE,Target,2065,43876.275,1393506.019,31.759898000000003
14_PE,Target,2066,43939.97,1425729.148,32.4472035
14_PE,Target,2067,43996.21,1458420.816,33.14878296
14_PE,Target,2068,44043.759,1491551.493,33.86521783
14_PE,Target,2069,44083.148,1525125.018,34.596554170000005
14_PE,Target,2070,44114.7,1559141.493,35.34290141
14_PE,Target,2071,44137.802,1593580.951,36.10467396
14_PE,Target,2072,44152.32,1628431.965,36.88213812000001
14_PE,Target,2073,44159.822,1663720.649,37.6749854
14_PE,Target,2074,44160.879,1699453.4959999998,38.48323527
14_PE,Target,2075,44155.022,1735613.45,39.30727177
14_PE,Target,2076,44141.827,1772182.8129999998,40.14747313
14_PE,Target,2077,44119.854,1809117.217,41.0046057
14_PE,Target,2078,44091.589,1846466.387,41.87797329
14_PE,Target,2079,44056.149,1884199.866,42.7681472
14_PE,Target,2080,44014.087,1922321.786,43.675148500000006
14_PE,Target,2081,43966.386,1960848.796,44.59881682
14_PE,Target,2082,43911.429,1999728.847,45.54005397
14_PE,Target,2083,43852.32,2039036.215,46.49779567
14_PE,Target,2084,43788.336,2078745.065,47.47257501
14_PE,Target,2085,43720.085,2118865.611,48.46435251
14_PE,Target,2086,43646.896,2159371.572,49.47365724
14_PE,Target,2087,43568.683000000005,2200251.798,50.50076446
14_PE,Target,2088,43487.098,2241548.115,51.545129880000005
14_PE,Target,2089,43402.47,2283265.622,52.60681298
14_PE,Target,2090,43311.755,2325301.522,53.68753869
14_PE,Target,2091,43216.568,2367695.253,54.78674875
14_PE,Target,2092,43115.638,2410394.512,55.90534257
14_PE,Target,2093,43011.785,2453481.95,57.04208625
14_PE,Target,2094,42903.575,2496901.342,58.19797866
14_PE,Target,2095,42790.937,2540639.328,59.3733044
14_PE,Target,2096,42674.146,2584694.334,60.568156040000005
14_PE,Target,2097,42554.562,2629105.531,61.78199016
14_PE,Target,2098,42429.252,2673754.567,63.01677359
14_PE,Target,2099,42300.88,2718726.897,64.27116639
14_PE,Target,2100,42169.671,2764022.112,65.54526147
15_PHL,Reference,2022,114666.324,981453.6009,8.559213958
15_PHL,Reference,2023,116451.694,1030708.247,8.850951080000002
15_PHL,Reference,2024,118223.042,1092746.773,9.243094697
15_PHL,Reference,2025,119989.407,1158005.508,9.65089783
15_PHL,Reference,2026,121739.309,1227199.217,10.08055021
15_PHL,Reference,2027,123481.078,1300556.23,10.5324334
15_PHL,Reference,2028,125205.927,1372940.878,10.96546235
15_PHL,Reference,2029,126918.155,1448593.487,11.41360341
15_PHL,Reference,2030,128614.583,1526098.821,11.86567484
15_PHL,Reference,2031,130292.059,1605735.253,12.32412217
15_PHL,Reference,2032,131953.835,1688229.051,12.79408856
15_PHL,Reference,2033,133589.645,1773264.635,13.273967720000002
15_PHL,Reference,2034,135196.946,1861489.08,13.76872137
15_PHL,Reference,2035,136781.577,1952643.212,14.27563021
15_PHL,Reference,2036,138341.449,2046668.543,14.79432634
15_PHL,Reference,2037,139868.63700000002,2143446.054,15.32470824
15_PHL,Reference,2038,141373.771,2243055.166,15.8661338
15_PHL,Reference,2039,142859.846,2345580.463,16.41875256
15_PHL,Reference,2040,144309.959,2450745.376,16.98251037
15_PHL,Reference,2041,145734.541,2558586.224,17.5564846
15_PHL,Reference,2042,147122.672,2668922.914,18.14079963
15_PHL,Reference,2043,148480.662,2781747.544,18.73474637
15_PHL,Reference,2044,149819.166,2897102.527,19.33732915
15_PHL,Reference,2045,151132.432,3014823.605,19.94822398
15_PHL,Reference,2046,152417.128,3135630.725,20.57269262
15_PHL,Reference,2047,153683.883,3259601.37,21.20978014
15_PHL,Reference,2048,154921.969,3386544.068,21.85967613
15_PHL,Reference,2049,156131.324,3516378.063,22.5219256
15_PHL,Reference,2050,157313.126,3649027.452,23.1959503
15_PHL,Reference,2051,158470.119,3784433.764,23.88105586
15_PHL,Reference,2052,159605.17,3922535.921,24.576496620000004
15_PHL,Reference,2053,160706.11000000002,4063040.555,25.28242737
15_PHL,Reference,2054,161782.199,4205950.928000001,25.99761256
15_PHL,Reference,2055,162827.633,4351039.187,26.72174929
15_PHL,Reference,2056,163839.265,4498098.382,27.454336920000003
15_PHL,Reference,2057,164822.612,4647050.524,28.19425361
15_PHL,Reference,2058,165775.03100000002,4797678.747,28.94090092
15_PHL,Reference,2059,166692.009,4949526.257,29.69264266
15_PHL,Reference,2060,167583.642,5102565.216,30.44787161
15_PHL,Reference,2061,168442.817,5256461.114,31.20620521
15_PHL,Reference,2062,169274.864,5411092.45,31.96630806
15_PHL,Reference,2063,170085.782,5566355.885,32.72675599
15_PHL,Reference,2064,170865.112,5721824.745999999,33.4873789
15_PHL,Reference,2065,171607.173,5877137.903,34.2476238
15_PHL,Reference,2066,172325.563,6032318.665999999,35.00536172
15_PHL,Reference,2067,173003.759,6186771.876999999,35.76091013
15_PHL,Reference,2068,173647.165,6340336.674,36.51275662
15_PHL,Reference,2069,174267.975,6493012.927999999,37.25878451
15_PHL,Reference,2070,174855.69400000002,6644309.59,37.99881742
15_PHL,Reference,2071,175412.702,6794005.907,38.73155039
15_PHL,Reference,2072,175939.604,6944583.651,39.47140662
15_PHL,Reference,2073,176445.753,7096255.001999999,40.21777164
15_PHL,Reference,2074,176924.589,7248863.572,40.97148742
15_PHL,Reference,2075,177373.133,7402325.143999999,41.73306869
15_PHL,Reference,2076,177792.17,7556642.824,42.50267503
15_PHL,Reference,2077,178175.309,7711634.329,43.281161520000005
15_PHL,Reference,2078,178534.12900000002,7867574.543,44.06762218
15_PHL,Reference,2079,178856.92,8024141.034999999,44.86346424
15_PHL,Reference,2080,179159.826,8181742.026,45.66728049
15_PHL,Reference,2081,179437.41700000002,8340226.753,46.47986408
15_PHL,Reference,2082,179688.533,8499549.861,47.301570780000006
15_PHL,Reference,2083,179908.15600000002,8659550.318,48.13317256
15_PHL,Reference,2084,180105.00400000002,8820455.439,48.97396099
15_PHL,Reference,2085,180278.626,8982242.022,49.82422055
15_PHL,Reference,2086,180423.516,9144730.858,50.68480573
15_PHL,Reference,2087,180552.078,9308279.625,51.55454165
15_PHL,Reference,2088,180658.863,9472719.751,52.43429298
15_PHL,Reference,2089,180745.771,9638100.75,53.32407335
15_PHL,Reference,2090,180806.759,9804218.464,54.2248449
15_PHL,Reference,2091,180851.112,9971356.364,55.13572051
15_PHL,Reference,2092,180866.368,10139094.02,56.05848189
15_PHL,Reference,2093,180858.647,10307606.47,56.99261073
15_PHL,Reference,2094,180824.201,10476743.71,57.93883592
15_PHL,Reference,2095,180775.023,10646898.76,58.89585066
15_PHL,Reference,2096,180705.727,10817878.05,59.86461096
15_PHL,Reference,2097,180621.554,10989857.44,60.84466218
15_PHL,Reference,2098,180514.893,11162552.36,61.83729317
15_PHL,Reference,2099,180384.492,11335891.48,62.84293817
15_PHL,Reference,2100,180236.003,11510062.43,63.86106129
15_PHL,Target,2022,114666.324,981453.6009,8.559213958
15_PHL,Target,2023,116451.694,1030708.247,8.850951080000002
15_PHL,Target,2024,118223.042,1092746.773,9.243094697
15_PHL,Target,2025,119989.407,1158005.508,9.65089783
15_PHL,Target,2026,121739.309,1227199.217,10.08055021
15_PHL,Target,2027,123481.078,1300556.23,10.5324334
15_PHL,Target,2028,125205.927,1372940.878,10.96546235
15_PHL,Target,2029,126918.155,1448593.487,11.41360341
15_PHL,Target,2030,128614.583,1526098.821,11.86567484
15_PHL,Target,2031,130292.059,1605735.253,12.32412217
15_PHL,Target,2032,131953.835,1688229.051,12.79408856
15_PHL,Target,2033,133589.645,1773264.635,13.273967720000002
15_PHL,Target,2034,135196.946,1861489.08,13.76872137
15_PHL,Target,2035,136781.577,1952643.212,14.27563021
15_PHL,Target,2036,138341.449,2046668.543,14.79432634
15_PHL,Target,2037,139868.63700000002,2143446.054,15.32470824
15_PHL,Target,2038,141373.771,2243055.166,15.8661338
15_PHL,Target,2039,142859.846,2345580.463,16.41875256
15_PHL,Target,2040,144309.959,2450745.376,16.98251037
15_PHL,Target,2041,145734.541,2558586.224,17.5564846
15_PHL,Target,2042,147122.672,2668922.914,18.14079963
15_PHL,Target,2043,148480.662,2781747.544,18.73474637
15_PHL,Target,2044,149819.166,2897102.527,19.33732915
15_PHL,Target,2045,151132.432,3014823.605,19.94822398
15_PHL,Target,2046,152417.128,3135630.725,20.57269262
15_PHL,Target,2047,153683.883,3259601.37,21.20978014
15_PHL,Target,2048,154921.969,3386544.068,21.85967613
15_PHL,Target,2049,156131.324,3516378.063,22.5219256
15_PHL,Target,2050,157313.126,3649027.452,23.1959503
15_PHL,Target,2051,158470.119,3784433.764,23.88105586
15_PHL,Target,2052,159605.17,3922535.921,24.576496620000004
15_PHL,Target,2053,160706.11000000002,4063040.555,25.28242737
15_PHL,Target,2054,161782.199,4205950.928000001,25.99761256
15_PHL,Target,2055,162827.633,4351039.187,26.72174929
15_PHL,Target,2056,163839.265,4498098.382,27.454336920000003
15_PHL,Target,2057,164822.612,4647050.524,28.19425361
15_PHL,Target,2058,165775.03100000002,4797678.747,28.94090092
15_PHL,Target,2059,166692.009,4949526.257,29.69264266
15_PHL,Target,2060,167583.642,5102565.216,30.44787161
15_PHL,Target,2061,168442.817,5256461.114,31.20620521
15_PHL,Target,2062,169274.864,5411092.45,31.96630806
15_PHL,Target,2063,170085.782,5566355.885,32.72675599
15_PHL,Target,2064,170865.112,5721824.745999999,33.4873789
15_PHL,Target,2065,171607.173,5877137.903,34.2476238
15_PHL,Target,2066,172325.563,6032318.665999999,35.00536172
15_PHL,Target,2067,173003.759,6186771.876999999,35.76091013
15_PHL,Target,2068,173647.165,6340336.674,36.51275662
15_PHL,Target,2069,174267.975,6493012.927999999,37.25878451
15_PHL,Target,2070,174855.69400000002,6644309.59,37.99881742
15_PHL,Target,2071,175412.702,6794005.907,38.73155039
15_PHL,Target,2072,175939.604,6944583.651,39.47140662
15_PHL,Target,2073,176445.753,7096255.001999999,40.21777164
15_PHL,Target,2074,176924.589,7248863.572,40.97148742
15_PHL,Target,2075,177373.133,7402325.143999999,41.73306869
15_PHL,Target,2076,177792.17,7556642.824,42.50267503
15_PHL,Target,2077,178175.309,7711634.329,43.281161520000005
15_PHL,Target,2078,178534.12900000002,7867574.543,44.06762218
15_PHL,Target,2079,178856.92,8024141.034999999,44.86346424
15_PHL,Target,2080,179159.826,8181742.026,45.66728049
15_PHL,Target,2081,179437.41700000002,8340226.753,46.47986408
15_PHL,Target,2082,179688.533,8499549.861,47.301570780000006
15_PHL,Target,2083,179908.15600000002,8659550.318,48.13317256
15_PHL,Target,2084,180105.00400000002,8820455.439,48.97396099
15_PHL,Target,2085,180278.626,8982242.022,49.82422055
15_PHL,Target,2086,180423.516,9144730.858,50.68480573
15_PHL,Target,2087,180552.078,9308279.625,51.55454165
15_PHL,Target,2088,180658.863,9472719.751,52.43429298
15_PHL,Target,2089,180745.771,9638100.75,53.32407335
15_PHL,Target,2090,180806.759,9804218.464,54.2248449
15_PHL,Target,2091,180851.112,9971356.364,55.13572051
15_PHL,Target,2092,180866.368,10139094.02,56.05848189
15_PHL,Target,2093,180858.647,10307606.47,56.99261073
15_PHL,Target,2094,180824.201,10476743.71,57.93883592
15_PHL,Target,2095,180775.023,10646898.76,58.89585066
15_PHL,Target,2096,180705.727,10817878.05,59.86461096
15_PHL,Target,2097,180621.554,10989857.44,60.84466218
15_PHL,Target,2098,180514.893,11162552.36,61.83729317
15_PHL,Target,2099,180384.492,11335891.48,62.84293817
15_PHL,Target,2100,180236.003,11510062.43,63.86106129
16_RUS,Reference,2021,145472.994,4090890.123,28.12130287
16_RUS,Reference,2022,144732.516,3951447.939,27.30172907
16_RUS,Reference,2023,144694.112,3861354.296,26.68632636
16_RUS,Reference,2024,144194.606,3919272.011,27.180434270000003
16_RUS,Reference,2025,143719.551,3958484.829,27.54311993
16_RUS,Reference,2026,143268.869,3990150.89,27.85078795
16_RUS,Reference,2027,142861.958,4018062.511,28.125489580000004
16_RUS,Reference,2028,142463.191,4048487.683,28.41778044
16_RUS,Reference,2029,142063.17,4072331.506,28.66563871
16_RUS,Reference,2030,141646.711,4091818.991,28.88749737
16_RUS,Reference,2031,141218.771,4119301.4,29.16964488
16_RUS,Reference,2032,140781.31100000002,4136913.402,29.38538768
16_RUS,Reference,2033,140337.80000000002,4163071.197,29.664646280000003
16_RUS,Reference,2034,139893.532,4197221.23,30.00296847
16_RUS,Reference,2035,139448.345,4230028.155000001,30.33401476
16_RUS,Reference,2036,139007.62900000002,4262702.601,30.66524213
16_RUS,Reference,2037,138573.894,4295793.758,31.00002197
16_RUS,Reference,2038,138147.451,4329656.073,31.34083214
16_RUS,Reference,2039,137729.565,4364132.574,31.68624379
16_RUS,Reference,2040,137314.037,4399866.015,32.04236152
16_RUS,Reference,2041,136907.945,4437569.12,32.41279475
16_RUS,Reference,2042,136510.872,4476553.614,32.792652690000004
16_RUS,Reference,2043,136124.727,4518037.473999999,33.1904245
16_RUS,Reference,2044,135745.516,4560023.506,33.59244298
16_RUS,Reference,2045,135364.285,4602336.956,33.99963998
16_RUS,Reference,2046,134978.26200000002,4644921.994,34.41237074
16_RUS,Reference,2047,134588.162,4687792.859999999,34.830647729999995
16_RUS,Reference,2048,134193.552,4730940.160999999,35.254601210000004
16_RUS,Reference,2049,133782.795,4774114.107,35.68556111
16_RUS,Reference,2050,133353.801,4817259.538,36.12390125
16_RUS,Reference,2051,132912.269,4860489.611,36.569156840000005
16_RUS,Reference,2052,132449.122,4903595.029999999,37.02248045
16_RUS,Reference,2053,131968.207,4946646.842,37.48362545
16_RUS,Reference,2054,131472.817,4989707.262999999,37.95238725
16_RUS,Reference,2055,130962.913,5032765.001,38.42893294
16_RUS,Reference,2056,130437.531,5075786.751999999,38.91354515
16_RUS,Reference,2057,129901.359,5118871.328,39.40583353
16_RUS,Reference,2058,129353.109,5161979.660999999,39.90611205
16_RUS,Reference,2059,128799.49,5205264.734999999,40.413706100000006
16_RUS,Reference,2060,128239.607,5248700.759,40.92885873
16_RUS,Reference,2061,127675.584,5292335.747,41.45143167
16_RUS,Reference,2062,127111.327,5336265.114,41.98103537
16_RUS,Reference,2063,126545.84,5380464.126,42.51790597
16_RUS,Reference,2064,125986.618,5425126.097999999,43.0611297
16_RUS,Reference,2065,125429.768,5470156.2,43.61130765
16_RUS,Reference,2066,124875.186,5515554.944999999,44.16854238
16_RUS,Reference,2067,124327.188,5561441.369,44.73230239
16_RUS,Reference,2068,123786.609,5607845.836999999,45.30252410000001
16_RUS,Reference,2069,123263.484,5655053.262999999,45.8777659
16_RUS,Reference,2070,122744.551,5702713.316,46.46001203
16_RUS,Reference,2071,122235.393,5750989.312,47.04847893
16_RUS,Reference,2072,121738.859,5799974.482,47.64275376
16_RUS,Reference,2073,121255.738,5849706.764,48.24272122
16_RUS,Reference,2074,120784.825,5900167.097,48.84857926
16_RUS,Reference,2075,120323.85,5951303.361,49.460712570000005
16_RUS,Reference,2076,119877.728,6003276.253,50.07832858
16_RUS,Reference,2077,119443.729,6056021.507999999,50.70187911
16_RUS,Reference,2078,119021.557,6109546.057999999,51.331424420000005
16_RUS,Reference,2079,118614.442,6163966.63,51.9664092
16_RUS,Reference,2080,118219.806,6219221.896,52.60727543
16_RUS,Reference,2081,117840.951,6275434.777,53.2534295
16_RUS,Reference,2082,117471.476,6332419.859999999,53.90602107
16_RUS,Reference,2083,117112.772,6390237.115999999,54.56481822
16_RUS,Reference,2084,116767.291,6448984.154,55.22937202000001
16_RUS,Reference,2085,116434.731,6508670.461999999,55.89973375
16_RUS,Reference,2086,116113.731,6569269.444,56.57616362
16_RUS,Reference,2087,115802.459,6630736.443,57.25902973
16_RUS,Reference,2088,115502.825,6693154.205999999,57.94796972
16_RUS,Reference,2089,115210.543,6756390.946,58.64385993
16_RUS,Reference,2090,114926.16,6820480.079,59.346628120000005
16_RUS,Reference,2091,114644.986,6885267.482,60.057292710000006
16_RUS,Reference,2092,114371.612,6950929.642999999,60.77495562
16_RUS,Reference,2093,114103.378,7017383.613,61.500226690000005
16_RUS,Reference,2094,113834.658,7084431.273999999,62.23439679
16_RUS,Reference,2095,113565.064,7152062.605,62.97766543
16_RUS,Reference,2096,113294.915,7220293.938999999,63.7300795
16_RUS,Reference,2097,113021.83,7289037.732,64.49229969
16_RUS,Reference,2098,112749.597,7358443.614999999,65.26359128
16_RUS,Reference,2099,112475.98,7428429.551,66.04458615
16_RUS,Reference,2100,112203.879,7499115.285999999,66.83472402
